StartDate,EndDate,State,Textbox36,textbox14,Textbox38,textbox6,textbox12City,textbox18
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Dem. Rep. Congo,Waterbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Dem. Rep. Congo,Waterbury,7
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Dem. Rep. Congo,Waterbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Dem. Rep. Congo,Waterbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Dem. Rep. Congo,Waterbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Dem. Rep. Congo,Waterbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Dem. Rep. Congo,Waterbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Dem. Rep. Congo,Waterbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Dem. Rep. Congo,Waterbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Dem. Rep. Congo,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Dem. Rep. Congo,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Dem. Rep. Congo,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Dem. Rep. Congo,West Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Dem. Rep. Congo,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Dem. Rep. Congo,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Dem. Rep. Congo,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Dem. Rep. Congo,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Dem. Rep. Congo,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Dem. Rep. Congo,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Dem. Rep. Congo,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Dem. Rep. Congo,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Equatorial Guinea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Equatorial Guinea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Equatorial Guinea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Equatorial Guinea,Bridgeport,7
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Equatorial Guinea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Equatorial Guinea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Equatorial Guinea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Equatorial Guinea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Equatorial Guinea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Equatorial Guinea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Equatorial Guinea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Equatorial Guinea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Eritrea,Avon,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Eritrea,Avon,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Eritrea,Avon,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Eritrea,Avon,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Eritrea,Avon,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Eritrea,Avon,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Eritrea,Avon,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Eritrea,Avon,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Eritrea,Avon,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Eritrea,Avon,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Eritrea,Avon,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Eritrea,Avon,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Eritrea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Eritrea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Eritrea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Eritrea,Bridgeport,7
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Eritrea,Bridgeport,8
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Eritrea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Eritrea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Eritrea,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Eritrea,Bridgeport,6
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Eritrea,Bridgeport,9
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Eritrea,Bridgeport,6
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Eritrea,Bridgeport,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Eritrea,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Eritrea,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Eritrea,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Eritrea,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Eritrea,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Eritrea,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Eritrea,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Eritrea,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Eritrea,Derby,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Eritrea,Derby,13
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Eritrea,Derby,26
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Eritrea,Derby,19
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Eritrea,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Eritrea,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Eritrea,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Eritrea,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Eritrea,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Eritrea,Hartford,6
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Eritrea,Hartford,5
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Eritrea,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Eritrea,Hartford,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Eritrea,Hartford,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Eritrea,Hartford,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Eritrea,Hartford,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Eritrea,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Eritrea,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Eritrea,New Haven,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Eritrea,New Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Eritrea,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Eritrea,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Eritrea,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Eritrea,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Eritrea,New Haven,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Eritrea,New Haven,16
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Eritrea,New Haven,45
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Eritrea,New Haven,15
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Eritrea,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Eritrea,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Eritrea,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Eritrea,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Eritrea,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Eritrea,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Eritrea,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Eritrea,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Eritrea,Stamford,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Eritrea,Stamford,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Eritrea,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Eritrea,Stamford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Eritrea,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Eritrea,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Eritrea,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Eritrea,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Eritrea,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Eritrea,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Eritrea,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Eritrea,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Eritrea,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Eritrea,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Eritrea,West Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Eritrea,West Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Ethiopia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Ethiopia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Ethiopia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Ethiopia,Bridgeport,20
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Ethiopia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Ethiopia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Ethiopia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Ethiopia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Ethiopia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Ethiopia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Ethiopia,Bridgeport,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Ethiopia,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Ethiopia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Ethiopia,Glastonbury,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Ethiopia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Ethiopia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Ethiopia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Ethiopia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Ethiopia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Ethiopia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Ethiopia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Ethiopia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Ethiopia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Ethiopia,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Ethiopia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Ethiopia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Ethiopia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Ethiopia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Ethiopia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Ethiopia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Ethiopia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Ethiopia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Ethiopia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Ethiopia,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Ethiopia,Hartford,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Ethiopia,Hartford,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Ethiopia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Ethiopia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Ethiopia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Ethiopia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Ethiopia,New Britain,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Ethiopia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Ethiopia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Ethiopia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Ethiopia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Ethiopia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Ethiopia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Ethiopia,New Britain,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Ethiopia,New Haven,6
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Ethiopia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Ethiopia,New Haven,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Ethiopia,New Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Ethiopia,New Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Ethiopia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Ethiopia,New Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Ethiopia,New Haven,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Ethiopia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Ethiopia,New Haven,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Ethiopia,New Haven,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Ethiopia,New Haven,6
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Georgia,Trumbull,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Georgia,Trumbull,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Georgia,Trumbull,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Georgia,Trumbull,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Georgia,Trumbull,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Georgia,Trumbull,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Georgia,Trumbull,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Georgia,Trumbull,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Georgia,Trumbull,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Georgia,Trumbull,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Georgia,Trumbull,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Georgia,Trumbull,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Ghana,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Ghana,Bridgeport,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Ghana,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Ghana,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Ghana,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Ghana,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Ghana,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Ghana,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Ghana,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Ghana,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Ghana,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Ghana,Bridgeport,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iran,Bristol,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iran,Bristol,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iran,Bristol,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iran,Bristol,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iran,Bristol,7
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iran,Bristol,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iran,Bristol,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iran,Bristol,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iran,Bristol,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iran,Bristol,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iran,Bristol,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iran,Bristol,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iran,Cheshire,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iran,Cheshire,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iran,Cheshire,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iran,Cheshire,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iran,Cheshire,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iran,Cheshire,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iran,Cheshire,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iran,Cheshire,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iran,Cheshire,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iran,Cheshire,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iran,Cheshire,4
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iran,Cheshire,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iran,East Hampton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iran,East Hampton,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iran,East Hampton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iran,East Hampton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iran,East Hampton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iran,East Hampton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iran,East Hampton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iran,East Hampton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iran,East Hampton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iran,East Hampton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iran,East Hampton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iran,East Hampton,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iran,Glastonbury,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iran,Glastonbury,1
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iran,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iran,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iran,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iran,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iran,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iran,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iran,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iran,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iran,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iran,Glastonbury,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iran,Hartford,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iran,Hartford,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2004,423,Iran,Hartford,2
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2005,578,Iran,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2006,254,Iran,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2007,486,Iran,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2008,390,Iran,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2009,408,Iran,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2010,514,Iran,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2011,375,Iran,Hartford,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2012,509,Iran,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2013,547,Iran,Hartford,0
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2002,493,Iran,Kensington,3
1-Jan-99,31-Dec-13,Connecticut,Total for Connecticut,CY 2003,214,Iran,Kensington,0
